"593","1877-1878 Marseille, Société des Amis des Arts","Société des Amis des Arts","18771878","Société des Amis des Arts de Marseille (Cercle artistique).Catalogue des dessins anciens, aquarelles, gouaches et pastels exposés dans la salle de la Société en décembre 1877 et janvier 1878.","décembre 1877 - janvier 1878","Société des Amis des Arts","Marseille","","","","","","","","","","","28/10/2019","","338","398"
"594","1891 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1891","Association des Artistes Marseillais - Troisième exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général, du Conseil Municipal et du Syndicat de la Presse Marseillaise (square de la Bourse)1891Catalogue des ouvrages exposés, 2e éditionPrix : 50 centimesMarseille, Imprimerie marseillaise, rue Sainte, 39","dates non précisées","","Marseille","","","","","","","","","","","28/10/2019","","339","398"
"595","1893 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1893","Association des Artistes Marseillais.Quatrième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal, square de la Bourse.Catalogue des ouvrages exposés.1893Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","square de la Bourse","Marseille","","","","","","","","","","","28/10/2019","","340","398"
"596","1894 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1894","Association des Artistes Marseillais.Cinquième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal, square de la Bourse.Catalogue des ouvrages exposés.1893Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","square de la Bourse","Marseille","","","","","","","","","","","28/10/2019","","341","398"
"597","1895 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1895","Association des Artistes Marseillais.Sixième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal, square de la Bourse.Catalogue des ouvrages exposés.1895Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","square de la Bourse","Marseille","","","","","","","","","","","28/10/2019","","342","398"
"598","1896 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1896","Association des Artistes Marseillais.Septième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal, square de la Bourse.Catalogue des ouvrages exposés.1896Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","square de la Bourse","Marseille","","","","","","","","","","","28/10/2019","","343","398"
"599","1897 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1897","Association des Artistes Marseillais.Huitième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal.Salle des Fêtes de la Ville (Ecole des Beaux-Arts)Catalogue des ouvrages exposés.1897Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","Salle des Fêtes (Ecole des Beaux-Arts)","Marseille","Salle des Fêtes de la Ville (Ecole des Beaux-Arts)","","","","","","","","","","28/10/2019","","344","398"
"600","1898 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1898","Association des Artistes Marseillais.Neuvième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal.Salle des Fêtes de la Ville (Ecole des Beaux-Arts)Catalogue des ouvrages exposés.1898Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","Salle des Fêtes (Ecole des Beaux-Arts)","Marseille","","","","","","","","","","","28/10/2019","","345","398"
"601","1899 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1899","Association des Artistes Marseillais.Dixième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal.Salle des Fêtes de la Ville (Ecole des Beaux-Arts)Catalogue des ouvrages exposés.1899Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","Salle des Fêtes (Ecole des Beaux-Arts)","Marseille","","","","","","","","","","","28/10/2019","","346","398"
"602","1901 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1901","Association des Artistes Marseillais.Douzième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal.Salle des Fêtes de la Ville (Ecole des Beaux-Arts)Catalogue des ouvrages exposés.1901Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","Salle des Fêtes (Ecole des Beaux-Arts)","Marseille","","","","Les artistes ayant exposé à Paris sont exempts du jury d'admission.","","","","","","","28/10/2019","","347","398"
"603","1903 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1903","Association des Artistes Marseillais.Treizième Exposition organisée par l'Association des Artistes Marseillais avec le concours du Conseil Général et du Conseil Municipal.Salle des Fêtes de la Ville (Ecole des Beaux-Arts)Catalogue des ouvrages exposés.1903Prix : 50 centimesImprimerie Marseillaise, rue Sainte, 39","dates non précisées","Salle des Fêtes (Ecole des Beaux-Arts)","Marseille","","","","Les artistes ayant exposé à Paris sont exempts du jury d'admission.","","","","","","","28/10/2019","","348","398"
"604","1905 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1905","Association des Artistes Marseillais.Quatorzième Exposition organisée par l'Association des Artistes Marseillais sous le patronage du Conseil Général et du Conseil Municipal.Catalogue des ouvrages exposés.1905Hôtel des Architectes des Bouches-du-Rhône, 84, avenue du PradoPrix : 50 centimes","dates non précisées","Hôtel des Architectes des Bouches-du-Rhône","Marseille","","","","Les artistes ayant exposé à Paris sont exempts du jury d'admission.","","","","","","","28/10/2019","","349","398"
"605","1907 Marseille, Exposition de Provence","Exposition de Provence","1907","Salon de Provence, sous la présidence d'honneur de MM. Rodin, Franz-Jourdain, Mistral et Reyer.Exposition annuelle du 15 février et 15 mars 190711, rue Nicolas","15 février - 15 mars","","Marseille","","","","","","","","","","","28/10/2019","","350","398"
"606","1912 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1912","Association des Artistes MarseillaisSubventionnée par le Conseil Municipal de Marseille et le Conseil Général des Bouches-du-Rhône.17e Exposition du 1er Mai au 1er Juin 191253, rue de Grignan, 53Prix : 50 centimesEditions et Publications illustréesClément de Cours, Marseille","1er Mai - 1er Juin","","Marseille","","","","","","","","","","","28/10/2019","","351","398"
"607","1912 Marseille, Salon de Mai","Salon de Mai","1912","Salon de MaiCatalogue des oeuvres de Peinture, Sculpture, Dessin et Art décoratif exposées dans les Ateliers du Quai Rive-Neuve sous la Présidence d'Honneur de Auguste Rodin et de Auguste Renoir du 1er au 15 mai 1912","1er mai - 15 mai","Ateliers du Quai Rive-Neuve","Marseille","","","","","","","","","","","28/10/2019","","352","398"
"608","1913 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1913","Association des Artistes MarseillaisSubventionnée par le Conseil Général des Bouches-du-Rhône et le Conseil Municipal de Marseille.18e Exposition du 27 Mars au 30 Avril 191353, rue de Grignan, 53Prix : 50 centimesEditions et Publications illustréesClément de Cours, Marseille","27 mars - 30 avril","","Marseille","","","","","","","","","","","28/10/2019","","353","398"
"609","1914 Marseille, Association des Artistes Marseillais","Association des Artistes Marseillais","1914","Association des Artistes MarseillaisSubventionnée par l'Etat, par le Département des Bouches-du-Rhône et par la Ville de Marseille.19e Exposition du 15 Avril au 15 Mai 191453, rue de Grignan, 53Prix : 50 centimesEditions et Publications illustréesClément de Cours, Marseille","15 avril - 15 mai","","Marseille","","","","","","","","","","","28/10/2019","","354","398"
"610","1811 Douai, Salon","Salon","1811","Explication des ouvrages exposés au Salon le 7 juillet 1811, époque de la Fête Communale de la ville de Douai.Prix : 20 centimes (4 sous)De l'Imprimerie de la veuve Wagrez, sur la grande Place à Douai.","7 juillet - date non précisée","","Douai","","","","","","","","","","","09/12/2019","","355","398"
"611","1819 Douai, Salon","Salon","1819","Explication des ouvrages de peinture, dessin, sculpture, modelure, gravure, etc., Exposés au Salon de la ville de Douai, du 11 au 30 juillet 1819.Ce catalogue se vend à l'entrée du Salon.Prix, 30 centimes (6 sous)A Douai,De l'Imprimerie de Wagrez-Taffin, imprimeur de la Société d'Agriculture, Sciences et Arts.","11 juillet - 30 juillet","","Douai","","","","","","","","","","","09/12/2019","","356","398"
"612","1831 Douai, Salon","Salon","1831","Explication des ouvrages de peinture, dessin, sculpture, modelure et gravure, exposés au Salon de la ville de Douai, depuis le 10 juillet jusqu'au 22 août 1831.Prix : 40 centimesDouai, Imprimerie de Wagrez aîné, rue des procureurs.","","","Douai","","","","","","","","","","","09/12/2019","","357","398"
"613","1833 Douai, Salon","Salon","1833","Explication des ouvrages de peinture, dessin, sculpture, modelure et gravure, exposés au Salon de la ville de Douai, depuis le 7 juillet jusqu'au 20 août 1833.A Douai, de l'imprimerie de Wagrez aîné, rue des procureurs.","7 juillet - 20 août","","Douai","","","","","","","","","","","09/12/2019","","358","398"
"614","1835 Douai, Salon","Salon","1835","Souvenirs de l'Exposition de Douai (Salon de 1835)","","","Douai","Il s'agit ici d'un petit cahier réunissant quelques esquisses lithographiques, extraits du Salon de 1835.","","","","","","","","","","09/12/2019","","359","398"
"615","1837 Douai, Salon","Salon","1837","Explication des ouvrages de peinture, dessin, sculpture, modelure et gravure, exposés au Salon de la ville de Douai, depuis le 9 juillet jusqu'au 14 août 1837.Douai,Imprimerie de V. Adam, rue des procureurs, n°12.","09 juillet - 14 août","","Douai","","","","","","","","","","","09/12/2019","","360","398"
"616","1846 Douai, Salon","Salon","1846","Explication des ouvrages de peinture et des objets d'art exposés dans les salons de l'Hôtel-de-Ville de Douai, en juillet 1846.Prix : 50 centimesDouai, Adam d'Aubers, imprimeur","juillet [dates non précisées]","Hôtel de Ville","Douai","","","","","","","","","","","09/12/2019","","361","398"
"617","1826 Genève, Salon","Salon","1826","Explication des ouvrages de peinture, dessin, architecture et gravure des artistes vivans [sic] exposés dans la galerie du musée Rath, le 1er août 1826.Prix 15 Sols de Genève.A Genève, de l'Imprimerie de Guill[...]me FICK, 1826","1er août","musée Rath","Genève","","","","","","","","","","","08/07/2020","","362","398"
"618","1845 Montpellier, Salon","Exposition","1845","Explication des ouvrages de Peinture, Sculpture, Dessin et Lithographie, exposés dans la salle des concerts le 30 mars 1845 Montpellier. chez le concierge de la salle des concerts. 1845. ","30 mars - date non précisée","salle des concerts","Montpellier","","","","","","","","","","","08/07/2020","","363","398"
"619","1846 Montpellier, Salon","Exposition","1846","Explication des ouvrages de Peinture, Sculpture, Dessin et Lithographie, exposés dans la salle des concerts, le 19 avril 1846 Montpellier. chez le concierge de la salle des concerts. 1846.","19 avril - date non précisée","salle des concerts","Montpellier","","","","","","","","","","","08/07/2020","","364","398"
